cod_dpto,dpto,cod_mpio,nom_mpio,tipo_municipio,longitud,latitud,llave_norm
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Municipio,,,SANTANDER|SANTA HELENA DEL OPON
68,SANTANDER,68745,SIMACOTA,Municipio,,,SANTANDER|SIMACOTA
68,SANTANDER,68755,SOCORRO,Municipio,,,SANTANDER|SOCORRO
68,SANTANDER,68770,SUAITA,Municipio,,,SANTANDER|SUAITA
68,SANTANDER,68773,SUCRE,Municipio,,,SANTANDER|SUCRE
68,SANTANDER,68780,SURATÁ,Municipio,,,SANTANDER|SURATA
68,SANTANDER,68820,TONA,Municipio,,,SANTANDER|TONA
68,SANTANDER,68855,VALLE DE SAN JOSÉ,Municipio,,,SANTANDER|VALLE DE SAN JOSE
68,SANTANDER,68861,VÉLEZ,Municipio,,,SANTANDER|VELEZ
68,SANTANDER,68867,VETAS,Municipio,,,SANTANDER|VETAS
68,SANTANDER,68872,VILLANUEVA,Municipio,,,SANTANDER|VILLANUEVA
68,SANTANDER,68895,ZAPATOCA,Municipio,,,SANTANDER|ZAPATOCA
70,SUCRE,70001,SINCELEJO,Municipio,,,SUCRE|SINCELEJO
70,SUCRE,70110,BUENAVISTA,Municipio,,,SUCRE|BUENAVISTA
70,SUCRE,70124,CAIMITO,Municipio,,,SUCRE|CAIMITO
70,SUCRE,70204,COLOSÓ,Municipio,,,SUCRE|COLOSO
70,SUCRE,70215,COROZAL,Municipio,,,SUCRE|COROZAL
70,SUCRE,70221,COVEÑAS,Municipio,,,SUCRE|COVENAS
70,SUCRE,70230,CHALÁN,Municipio,,,SUCRE|CHALAN
70,SUCRE,70233,EL ROBLE,Municipio,,,SUCRE|EL ROBLE
70,SUCRE,70235,GALERAS,Municipio,,,SUCRE|GALERAS
70,SUCRE,70265,GUARANDA,Municipio,,,SUCRE|GUARANDA
70,SUCRE,70400,LA UNIÓN,Municipio,,,SUCRE|LA UNION
70,SUCRE,70418,LOS PALMITOS,Municipio,,,SUCRE|LOS PALMITOS
70,SUCRE,70429,MAJAGUAL,Municipio,,,SUCRE|MAJAGUAL
70,SUCRE,70473,MORROA,Municipio,,,SUCRE|MORROA
70,SUCRE,70508,OVEJAS,Municipio,,,SUCRE|OVEJAS
70,SUCRE,70523,PALMITO,Municipio,,,SUCRE|PALMITO
70,SUCRE,70670,SAMPUÉS,Municipio,,,SUCRE|SAMPUES
70,SUCRE,70678,SAN BENITO ABAD,Municipio,,,SUCRE|SAN BENITO ABAD
70,SUCRE,70702,SAN JUAN DE BETULIA,Municipio,,,SUCRE|SAN JUAN DE BETULIA
70,SUCRE,70708,SAN MARCOS,Municipio,,,SUCRE|SAN MARCOS
70,SUCRE,70713,SAN ONOFRE,Municipio,,,SUCRE|SAN ONOFRE
70,SUCRE,70717,SAN PEDRO,Municipio,,,SUCRE|SAN PEDRO
70,SUCRE,70742,SAN LUIS DE SINCÉ,Municipio,,,SUCRE|SAN LUIS DE SINCE
70,SUCRE,70771,SUCRE,Municipio,,,SUCRE|SUCRE
70,SUCRE,70820,SANTIAGO DE TOLÚ,Municipio,,,SUCRE|SANTIAGO DE TOLU
70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,Municipio,,,SUCRE|SAN JOSE DE TOLUVIEJO
73,TOLIMA,73001,IBAGUÉ,Municipio,,,TOLIMA|IBAGUE
73,TOLIMA,73024,ALPUJARRA,Municipio,,,TOLIMA|ALPUJARRA
73,TOLIMA,73026,ALVARADO,Municipio,,,TOLIMA|ALVARADO
73,TOLIMA,73030,AMBALEMA,Municipio,,,TOLIMA|AMBALEMA
73,TOLIMA,73043,ANZOÁTEGUI,Municipio,,,TOLIMA|ANZOATEGUI
73,TOLIMA,73055,ARMERO,Municipio,,,TOLIMA|ARMERO
73,TOLIMA,73067,ATACO,Municipio,,,TOLIMA|ATACO
73,TOLIMA,73124,CAJAMARCA,Municipio,,,TOLIMA|CAJAMARCA
73,TOLIMA,73148,CARMEN DE APICALÁ,Municipio,,,TOLIMA|CARMEN DE APICALA
73,TOLIMA,73152,CASABIANCA,Municipio,,,TOLIMA|CASABIANCA
73,TOLIMA,73168,CHAPARRAL,Municipio,,,TOLIMA|CHAPARRAL
73,TOLIMA,73200,COELLO,Municipio,,,TOLIMA|COELLO
73,TOLIMA,73217,COYAIMA,Municipio,,,TOLIMA|COYAIMA
73,TOLIMA,73226,CUNDAY,Municipio,,,TOLIMA|CUNDAY
73,TOLIMA,73236,DOLORES,Municipio,,,TOLIMA|DOLORES
73,TOLIMA,73268,ESPINAL,Municipio,,,TOLIMA|ESPINAL
73,TOLIMA,73270,FALAN,Municipio,,,TOLIMA|FALAN
73,TOLIMA,73275,FLANDES,Municipio,,,TOLIMA|FLANDES
73,TOLIMA,73283,FRESNO,Municipio,,,TOLIMA|FRESNO
73,TOLIMA,73319,GUAMO,Municipio,,,TOLIMA|GUAMO
73,TOLIMA,73347,HERVEO,Municipio,,,TOLIMA|HERVEO
73,TOLIMA,73349,HONDA,Municipio,,,TOLIMA|HONDA
73,TOLIMA,73352,ICONONZO,Municipio,,,TOLIMA|ICONONZO
73,TOLIMA,73408,LÉRIDA,Municipio,,,TOLIMA|LERIDA
73,TOLIMA,73411,LÍBANO,Municipio,,,TOLIMA|LIBANO
73,TOLIMA,73443,SAN SEBASTIÁN DE MARIQUITA,Municipio,,,TOLIMA|SAN SEBASTIAN DE MARIQUITA
73,TOLIMA,73449,MELGAR,Municipio,,,TOLIMA|MELGAR
73,TOLIMA,73461,MURILLO,Municipio,,,TOLIMA|MURILLO
73,TOLIMA,73483,NATAGAIMA,Municipio,,,TOLIMA|NATAGAIMA
73,TOLIMA,73504,ORTEGA,Municipio,,,TOLIMA|ORTEGA
73,TOLIMA,73520,PALOCABILDO,Municipio,,,TOLIMA|PALOCABILDO
73,TOLIMA,73547,PIEDRAS,Municipio,,,TOLIMA|PIEDRAS
73,TOLIMA,73555,PLANADAS,Municipio,,,TOLIMA|PLANADAS
73,TOLIMA,73563,PRADO,Municipio,,,TOLIMA|PRADO
73,TOLIMA,73585,PURIFICACIÓN,Municipio,,,TOLIMA|PURIFICACION
73,TOLIMA,73616,RIOBLANCO,Municipio,,,TOLIMA|RIOBLANCO
73,TOLIMA,73622,RONCESVALLES,Municipio,,,TOLIMA|RONCESVALLES
73,TOLIMA,73624,ROVIRA,Municipio,,,TOLIMA|ROVIRA
73,TOLIMA,73671,SALDAÑA,Municipio,,,TOLIMA|SALDANA
73,TOLIMA,73675,SAN ANTONIO,Municipio,,,TOLIMA|SAN ANTONIO
73,TOLIMA,73678,SAN LUIS,Municipio,,,TOLIMA|SAN LUIS
73,TOLIMA,73686,SANTA ISABEL,Municipio,,,TOLIMA|SANTA ISABEL
73,TOLIMA,73770,SUÁREZ,Municipio,,,TOLIMA|SUAREZ
73,TOLIMA,73854,VALLE DE SAN JUAN,Municipio,,,TOLIMA|VALLE DE SAN JUAN
73,TOLIMA,73861,VENADILLO,Municipio,,,TOLIMA|VENADILLO
73,TOLIMA,73870,VILLAHERMOSA,Municipio,,,TOLIMA|VILLAHERMOSA
73,TOLIMA,73873,VILLARRICA,Municipio,,,TOLIMA|VILLARRICA
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,Municipio,,,VALLE DEL CAUCA|SANTIAGO DE CALI
76,VALLE DEL CAUCA,76020,ALCALÁ,Municipio,,,VALLE DEL CAUCA|ALCALA
76,VALLE DEL CAUCA,76036,ANDALUCÍA,Municipio,,,VALLE DEL CAUCA|ANDALUCIA
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,Municipio,,,VALLE DEL CAUCA|ANSERMANUEVO
76,VALLE DEL CAUCA,76054,ARGELIA,Municipio,,,VALLE DEL CAUCA|ARGELIA
76,VALLE DEL CAUCA,76100,BOLÍVAR,Municipio,,,VALLE DEL CAUCA|BOLIVAR
76,VALLE DEL CAUCA,76109,BUENAVENTURA,Municipio,,,VALLE DEL CAUCA|BUENAVENTURA
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,Municipio,,,VALLE DEL CAUCA|GUADALAJARA DE BUGA
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,Municipio,,,VALLE DEL CAUCA|BUGALAGRANDE
76,VALLE DEL CAUCA,76122,CAICEDONIA,Municipio,,,VALLE DEL CAUCA|CAICEDONIA
76,VALLE DEL CAUCA,76126,CALIMA,Municipio,,,VALLE DEL CAUCA|CALIMA
76,VALLE DEL CAUCA,76130,CANDELARIA,Municipio,,,VALLE DEL CAUCA|CANDELARIA
76,VALLE DEL CAUCA,76147,CARTAGO,Municipio,,,VALLE DEL CAUCA|CARTAGO
76,VALLE DEL CAUCA,76233,DAGUA,Municipio,,,VALLE DEL CAUCA|DAGUA
76,VALLE DEL CAUCA,76243,EL ÁGUILA,Municipio,,,VALLE DEL CAUCA|EL AGUILA
76,VALLE DEL CAUCA,76246,EL CAIRO,Municipio,,,VALLE DEL CAUCA|EL CAIRO
76,VALLE DEL CAUCA,76248,EL CERRITO,Municipio,,,VALLE DEL CAUCA|EL CERRITO
76,VALLE DEL CAUCA,76250,EL DOVIO,Municipio,,,VALLE DEL CAUCA|EL DOVIO
76,VALLE DEL CAUCA,76275,FLORIDA,Municipio,,,VALLE DEL CAUCA|FLORIDA
76,VALLE DEL CAUCA,76306,GINEBRA,Municipio,,,VALLE DEL CAUCA|GINEBRA
76,VALLE DEL CAUCA,76318,GUACARÍ,Municipio,,,VALLE DEL CAUCA|GUACARI
76,VALLE DEL CAUCA,76364,JAMUNDÍ,Municipio,,,VALLE DEL CAUCA|JAMUNDI
76,VALLE DEL CAUCA,76377,LA CUMBRE,Municipio,,,VALLE DEL CAUCA|LA CUMBRE
76,VALLE DEL CAUCA,76400,LA UNIÓN,Municipio,,,VALLE DEL CAUCA|LA UNION
76,VALLE DEL CAUCA,76403,LA VICTORIA,Municipio,,,VALLE DEL CAUCA|LA VICTORIA
76,VALLE DEL CAUCA,76497,OBANDO,Municipio,,,VALLE DEL CAUCA|OBANDO
76,VALLE DEL CAUCA,76520,PALMIRA,Municipio,,,VALLE DEL CAUCA|PALMIRA
76,VALLE DEL CAUCA,76563,PRADERA,Municipio,,,VALLE DEL CAUCA|PRADERA
76,VALLE DEL CAUCA,76606,RESTREPO,Municipio,,,VALLE DEL CAUCA|RESTREPO
76,VALLE DEL CAUCA,76616,RIOFRÍO,Municipio,,,VALLE DEL CAUCA|RIOFRIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,Municipio,,,VALLE DEL CAUCA|ROLDANILLO
76,VALLE DEL CAUCA,76670,SAN PEDRO,Municipio,,,VALLE DEL CAUCA|SAN PEDRO
76,VALLE DEL CAUCA,76736,SEVILLA,Municipio,,,VALLE DEL CAUCA|SEVILLA
76,VALLE DEL CAUCA,76823,TORO,Municipio,,,VALLE DEL CAUCA|TORO
76,VALLE DEL CAUCA,76828,TRUJILLO,Municipio,,,VALLE DEL CAUCA|TRUJILLO
76,VALLE DEL CAUCA,76834,TULUÁ,Municipio,,,VALLE DEL CAUCA|TULUA
76,VALLE DEL CAUCA,76845,ULLOA,Municipio,,,VALLE DEL CAUCA|ULLOA
76,VALLE DEL CAUCA,76863,VERSALLES,Municipio,,,VALLE DEL CAUCA|VERSALLES
76,VALLE DEL CAUCA,76869,VIJES,Municipio,,,VALLE DEL CAUCA|VIJES
76,VALLE DEL CAUCA,76890,YOTOCO,Municipio,,,VALLE DEL CAUCA|YOTOCO
76,VALLE DEL CAUCA,76892,YUMBO,Municipio,,,VALLE DEL CAUCA|YUMBO
76,VALLE DEL CAUCA,76895,ZARZAL,Municipio,,,VALLE DEL CAUCA|ZARZAL
81,ARAUCA,81001,ARAUCA,Municipio,,,ARAUCA|ARAUCA
81,ARAUCA,81065,ARAUQUITA,Municipio,,,ARAUCA|ARAUQUITA
81,ARAUCA,81220,CRAVO NORTE,Municipio,,,ARAUCA|CRAVO NORTE
81,ARAUCA,81300,FORTUL,Municipio,,,ARAUCA|FORTUL
81,ARAUCA,81591,PUERTO RONDÓN,Municipio,,,ARAUCA|PUERTO RONDON
81,ARAUCA,81736,SARAVENA,Municipio,,,ARAUCA|SARAVENA
81,ARAUCA,81794,TAME,Municipio,,,ARAUCA|TAME
85,CASANARE,85001,YOPAL,Municipio,,,CASANARE|YOPAL
85,CASANARE,85010,AGUAZUL,Municipio,,,CASANARE|AGUAZUL
85,CASANARE,85015,CHÁMEZA,Municipio,,,CASANARE|CHAMEZA
85,CASANARE,85125,HATO COROZAL,Municipio,,,CASANARE|HATO COROZAL
85,CASANARE,85136,LA SALINA,Municipio,,,CASANARE|LA SALINA
85,CASANARE,85139,MANÍ,Municipio,,,CASANARE|MANI
85,CASANARE,85162,MONTERREY,Municipio,,,CASANARE|MONTERREY
85,CASANARE,85225,NUNCHÍA,Municipio,,,CASANARE|NUNCHIA
85,CASANARE,85230,OROCUÉ,Municipio,,,CASANARE|OROCUE
85,CASANARE,85250,PAZ DE ARIPORO,Municipio,,,CASANARE|PAZ DE ARIPORO
85,CASANARE,85263,PORE,Municipio,,,CASANARE|PORE
85,CASANARE,85279,RECETOR,Municipio,,,CASANARE|RECETOR
85,CASANARE,85300,SABANALARGA,Municipio,,,CASANARE|SABANALARGA
85,CASANARE,85315,SÁCAMA,Municipio,,,CASANARE|SACAMA
85,CASANARE,85325,SAN LUIS DE PALENQUE,Municipio,,,CASANARE|SAN LUIS DE PALENQUE
85,CASANARE,85400,TÁMARA,Municipio,,,CASANARE|TAMARA
85,CASANARE,85410,TAURAMENA,Municipio,,,CASANARE|TAURAMENA
85,CASANARE,85430,TRINIDAD,Municipio,,,CASANARE|TRINIDAD
85,CASANARE,85440,VILLANUEVA,Municipio,,,CASANARE|VILLANUEVA
86,PUTUMAYO,86001,MOCOA,Municipio,,,PUTUMAYO|MOCOA
86,PUTUMAYO,86219,COLÓN,Municipio,,,PUTUMAYO|COLON
86,PUTUMAYO,86320,ORITO,Municipio,,,PUTUMAYO|ORITO
86,PUTUMAYO,86568,PUERTO ASÍS,Municipio,,,PUTUMAYO|PUERTO ASIS
86,PUTUMAYO,86569,PUERTO CAICEDO,Municipio,,,PUTUMAYO|PUERTO CAICEDO
86,PUTUMAYO,86571,PUERTO GUZMÁN,Municipio,,,PUTUMAYO|PUERTO GUZMAN
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Municipio,,,PUTUMAYO|PUERTO LEGUIZAMO
86,PUTUMAYO,86749,SIBUNDOY,Municipio,,,PUTUMAYO|SIBUNDOY
86,PUTUMAYO,86755,SAN FRANCISCO,Municipio,,,PUTUMAYO|SAN FRANCISCO
86,PUTUMAYO,86757,SAN MIGUEL,Municipio,,,PUTUMAYO|SAN MIGUEL
86,PUTUMAYO,86760,SANTIAGO,Municipio,,,PUTUMAYO|SANTIAGO
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,Municipio,,,PUTUMAYO|VALLE DEL GUAMUEZ
86,PUTUMAYO,86885,VILLAGARZÓN,Municipio,,,PUTUMAYO|VILLAGARZON
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,Isla,,,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA|SAN ANDRES
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,Municipio,,,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA|PROVIDENCIA
91,AMAZONAS,91001,LETICIA,Municipio,,,AMAZONAS|LETICIA
91,AMAZONAS,91263,EL ENCANTO,Área no municipalizada,,,AMAZONAS|EL ENCANTO
91,AMAZONAS,91405,LA CHORRERA,Área no municipalizada,,,AMAZONAS|LA CHORRERA
91,AMAZONAS,91407,LA PEDRERA,Área no municipalizada,,,AMAZONAS|LA PEDRERA
91,AMAZONAS,91430,LA VICTORIA,Área no municipalizada,,,AMAZONAS|LA VICTORIA
91,AMAZONAS,91460,MIRITÍ - PARANÁ,Área no municipalizada,,,AMAZONAS|MIRITI PARANA
91,AMAZONAS,91530,PUERTO ALEGRÍA,Área no municipalizada,,,AMAZONAS|PUERTO ALEGRIA
91,AMAZONAS,91536,PUERTO ARICA,Área no municipalizada,,,AMAZONAS|PUERTO ARICA
91,AMAZONAS,91540,PUERTO NARIÑO,Municipio,,,AMAZONAS|PUERTO NARINO
91,AMAZONAS,91669,PUERTO SANTANDER,Área no municipalizada,,,AMAZONAS|PUERTO SANTANDER
91,AMAZONAS,91798,TARAPACÁ,Área no municipalizada,,,AMAZONAS|TARAPACA
94,GUAINÍA,94001,INÍRIDA,Municipio,,,GUAINIA|INIRIDA
94,GUAINÍA,94343,BARRANCOMINAS,Municipio,,,GUAINIA|BARRANCOMINAS
94,GUAINÍA,94883,SAN FELIPE,Área no municipalizada,,,GUAINIA|SAN FELIPE
94,GUAINÍA,94884,PUERTO COLOMBIA,Área no municipalizada,,,GUAINIA|PUERTO COLOMBIA
94,GUAINÍA,94885,LA GUADALUPE,Área no municipalizada,,,GUAINIA|LA GUADALUPE
94,GUAINÍA,94886,CACAHUAL,Área no municipalizada,,,GUAINIA|CACAHUAL
94,GUAINÍA,94887,PANA PANA,Área no municipalizada,,,GUAINIA|PANA PANA
94,GUAINÍA,94888,MORICHAL,Área no municipalizada,,,GUAINIA|MORICHAL
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Municipio,,,GUAVIARE|SAN JOSE DEL GUAVIARE
95,GUAVIARE,95015,CALAMAR,Municipio,,,GUAVIARE|CALAMAR
95,GUAVIARE,95025,EL RETORNO,Municipio,,,GUAVIARE|EL RETORNO
95,GUAVIARE,95200,MIRAFLORES,Municipio,,,GUAVIARE|MIRAFLORES
97,VAUPÉS,97001,MITÚ,Municipio,,,VAUPES|MITU
97,VAUPÉS,97161,CARURÚ,Municipio,,,VAUPES|CARURU
97,VAUPÉS,97511,PACOA,Área no municipalizada,,,VAUPES|PACOA
97,VAUPÉS,97666,TARAIRA,Municipio,,,VAUPES|TARAIRA
97,VAUPÉS,97777,PAPUNAHUA,Área no municipalizada,,,VAUPES|PAPUNAHUA
97,VAUPÉS,97889,YAVARATÉ,Área no municipalizada,,,VAUPES|YAVARATE
99,VICHADA,99001,PUERTO CARREÑO,Municipio,,,VICHADA|PUERTO CARRENO
99,VICHADA,99524,LA PRIMAVERA,Municipio,,,VICHADA|LA PRIMAVERA
99,VICHADA,99624,SANTA ROSALÍA,Municipio,,,VICHADA|SANTA ROSALIA
99,VICHADA,99773,CUMARIBO,Municipio,,,VICHADA|CUMARIBO
